"cod_isco6","Parent","txt_isco6"
25403021,72330,""
25403022,72220,""
25403023,82110,"Precision assembler"
25403024,82110,""
25403025,72310,"Gear assembler"
25403026,13210,""
25403027,13210,""
25403028,72001,"Multi-skilled mechanic"
25403029,72330,"Machine construction mechanic"
25403030,72330,""
25403031,82110,""
25403032,72001,""
25403033,72001,""
25403034,72001,""
25404001,72330,""
25404002,93290,""
25404003,72330,""
25404004,72330,"Service mechanic"
25404005,72330,""
25404006,72220,""
25404007,72330,""
25404008,72330,""
25404009,72330,""
25404010,72330,"Machinery maintenance worker"
25404011,72330,""
25404012,72330,""
25404013,72330,"Hydraulic assembler"
25404014,74210,"Office machinery mechanic"
25404015,72330,""
25404016,72330,""
25404017,72330,""
25404018,72330,""
25404019,72330,""
25404020,72320,""
25404021,72320,"Aeromechanic"
25404022,31510,""
25404023,72330,"Works mechanic"
25404024,72300,""
25404025,93290,""
25404026,72330,""
25404027,72300,""
25404028,72220,""
25404029,72330,"Repair mechanic"
25404030,72330,""
25404031,72320,""
25404032,72320,""
25404033,72310,"Diesel engine machanic"
25404034,72330,""
25404035,72220,""
25404036,72001,"In-house mechanic"
25404037,72320,""
25404038,72330,""
25404039,72330,""
25404040,74210,""
25404041,75430,""
25404042,72001,""
25404043,74210,""
25404044,74210,""
25404045,22690,""
25404046,72330,""
25404047,72310,"Boat mechanic"
25404048,72330,"Maintenance mechanic"
25404049,72240,""
25404050,74210,""
25404051,74210,""
25404052,72220,""
25404053,31220,""
25404054,72310,"Boat engine mechanic"
25404055,72320,"Helicopter mechanic"
25404056,72001,""
25404057,72320,""
25404058,93290,""
25404059,72330,"Typewriter mechanic"
25404060,72330,"Sewing machine mechanic"
25404061,72330,""
25404062,72300,""
25404063,73113,""
25404064,32140,""
25404065,72001,"Testing mechanic"
25404066,74210,""
25404067,72001,""
25404068,73120,""
25404069,74210,""
25404070,72330,"Factory mechanic"
25404071,72300,""
25404072,73113,""
25404073,73190,""
25404074,74210,""
25404075,72330,""
25404076,72310,""
25404077,72220,""
25404078,72310,""
25404079,74210,""
25404080,72001,"Mechanic/fitter"
25404081,31220,""
25404082,72220,""
25404083,72220,"Gunsmith"
25404084,93290,""
25404085,31220,""
25404086,72220,""
25404087,72220,""
25404088,72220,""
25404089,72220,"Weapons mechanic"
25404090,72220,""
25404091,72220,""
25404092,72220,""
25404093,72220,""
25404094,72220,""
25404095,72330,""
25404096,72001,"Development mechanic"
25404097,75430,"Test mechanic"
25404098,72330,"Textile industry mechanic"
25404099,72330,""
25404100,72320,"Aircraft mechanic"
25404101,72330,"Maintenance manager"
25404102,74120,""
25404103,31220,""
25404104,31220,"Chief maintenance mechanic"
25404105,72330,""
25404106,72330,""
25404107,72330,"Cable railway mechanic"
25404108,83431,""
25404109,72310,"Engine mechanic"
25404110,72330,"Gearing mechanic"
25404111,72310,""
25404112,72230,""
25404113,72330,""
25404114,72001,"Mechanical technician"
25404115,72001,""
25404116,72001,""
25404118,72001,""
25404119,72330,""
25404120,72001,"Metal mechanic"
25404121,72330,""
25404122,72330,""
25404123,74120,""
25404124,72330,""
25404125,81500,""
25404126,72220,""
25404127,72220,""
25404128,72220,""
25404129,72001,""
25404130,72320,""
25405001,93290,""
25405002,31220,"Chief fitter"
25405003,82190,""
25405004,82110,""
25405005,82100,"Fitter"
25405006,82120,""
25405007,82100,"Service assembler"
25405008,82120,""
25405009,31220,"Chief assembler"
25405010,82100,"Works plant assembler"
25405011,82110,""
25405012,82100,""
25405013,82110,""
25405014,71190,"Building assembler"
25405015,82100,""
25405016,82190,"Furniture assembler"
25405017,82120,"Device assembler"
25405018,82100,"Implement assembler"
25405019,82100,"Assembler, field service"
25405020,82190,""
25405021,31220,"Chief assembly department"
25405022,82120,""
25405023,82100,""
25405024,82190,""
25405025,72140,"Metal structure assembler"
25405026,82190,""
25405027,82100,""
25405028,82100,"Fitting employee"
25405029,82190,""
25405030,82100,"Specialised assembler"
25405031,31220,""
25405032,82120,""
25405033,82100,"Testing assembler"
25405034,82110,""
25405035,82100,""
25405036,82100,""
25405037,71190,""
25405038,82110,"Cable railway assembler"
25405039,72140,"Steel construction assembler"
25405040,71190,"Fire security systems installer"
25405041,71263,""
25405042,82100,""
25405043,74120,"Installations assembler"
25405044,82120,"Apparatus assembler"
25405045,74120,"Technical installations assembler"
25405046,82100,""
25405047,82110,""
25405048,82100,"Fitter/repairman | Fitter/repairwoman"
25405049,74120,"Security systems installer"
25405050,75220,"Wood assembler"
25405051,72300,"Signalling system fitter"
25405052,71263,"Swimming pool installations fitter"
25405053,31231,""
25405054,71262,""
25405055,31231,""
25405056,71262,"Pipe network fitter"
25405057,71263,"Tap fitter"
25405058,71261,""
25405059,31220,""
25405060,82100,""
25405061,71190,""
25405062,74120,""
25405063,90000,""
25405064,82100,"Assembler"
25405065,82110,""
25405066,82120,""
25405067,71190,""
25405068,82110,""
25405069,71262,""
25405070,82100,""
25501001,74120,""
25501002,74120,"Automotive electrician"
25501003,82120,""
25501004,74120,""
25501005,74120,""
25501006,74210,""
25501007,74120,"Aircraft electrician"
25501008,74120,"Vehicle electrician/electronic technician"
25501009,74120,"Vehicle electrician"
25501010,74210,"Vehicle electronic technician"
25501011,74120,""
25501012,74210,""
25502001,74120,"Electrical mechanic"
25502002,13210,""
25502003,74120,""
25502004,74120,""
25502005,74120,""
25502006,74120,""
25502007,74120,"Electrical appliance mechanic"
25502008,74120,""
25502009,74120,""
25502010,74120,""
25502011,74120,""
25502012,74120,"Aircraft electrical mechanic"
25502013,93290,""
25502014,74120,""
25502015,74120,""
25502016,74120,""
25502017,74120,""
25502018,74120,""
25502019,13210,""
25502020,74120,""
25503001,74210,"Television and radio electrician"
25503002,74210,"Radio electrician"
25503003,74210,""
25503004,74210,""
25503005,74210,""
25503006,74210,""
25503007,74210,"Television electrician"
25503008,74210,""
25503009,74210,"Television assembler"
25503010,74210,""
25503011,74210,""
25503012,74220,"Aerial fitter"
25503013,74210,"Radio and television repairer"
25503014,74210,""
25503015,74210,"Television and radio electronic technician"
25503016,74210,"Audio/video electronic technician"
25503017,74210,"Radio electronic technician"
25503018,74210,""
25503019,74210,"Audio technician"
25503020,74210,""
25503021,74210,""
25503022,74210,"Audio/video technician"
25503023,74210,""
25503024,74210,""
25503025,74210,""
25503026,74210,""
25503027,74210,""
25503028,74210,"Radio and television electrician"
25503029,74210,""
25503030,74210,""
25503031,93290,""
25503032,74220,""
25503033,74220,""
25503034,74220,""
25503035,74210,""
25503036,74210,""
25504001,74130,"Network technician"
25504002,74130,"Cable splicer"
25504003,31232,""
25504004,74130,"Network electrician"
25504005,74130,""
25504006,74130,""
25504007,74130,""
25504008,74130,"Overhead linesman | Overhead lineswoman"
25504009,74130,""
25504010,74130,"Catenary linesman"
25504011,74130,""
25504012,74120,""
25504013,31232,""
25504014,74130,""
25504015,74130,""
25504016,74130,""
25504017,74220,""
25504018,74130,""
25504019,74130,""
25505001,74120,""
25505002,74120,""
25505003,74120,""
25505004,74120,""
25505005,74120,"Wire-coiler (electricity)"
25505006,74120,""
25505007,74120,""
25505008,74120,""
25505009,74120,""
25505010,74120,""
25505011,74120,""
25505012,74120,""
25505013,74120,""
25505014,74120,""
25505015,74120,""
25505016,74120,"Motor winder"
25505017,74120,""
25505018,74120,""
25505019,74120,""
25505020,31220,""
25505021,74120,""
25505022,74120,""
25505023,74120,""
25505024,74120,""
25505025,74120,""
25505026,74120,""
25505027,74120,"Electrical device manufacturer"
25505028,74120,"Electric machine manufacturer"
25505029,74120,""
25505030,74120,""
25506001,74120,""
25506002,93290,""
25506003,81890,""
25506004,75430,""
25506005,74120,""
25506006,74120,""
25506007,74120,""
25506008,74120,""
25506009,73150,""
25506010,82120,""
25506011,74120,""
25506012,73150,""
25506013,74120,""
25506014,74000,""
25506015,74130,""
25506016,74120,"Automation mechanic"
25506017,74120,""
25506018,74120,"Electrical inspector"
25506019,74120,""
25506020,74120,"Low voltage electrician"
25506021,74120,""
25506022,74120,""
25506023,74120,""
25506024,74120,""
25506025,74120,""
25506026,31130,"Electrical consultant"
25506027,13210,""
25506028,74120,""
25506029,74120,""
25506030,74120,""
25506031,74120,"Electrical fitter"
25506032,74120,"Electrical household appliance repairman | Electrical household appliance repairwoman"
25506033,74120,""
25506034,74130,""
25506035,74130,""
25506036,74120,"Electrical repairer"
25506037,74120,""
25506038,74130,""
25506039,82120,""
25506040,74210,""
25506041,74130,""
25506042,74130,""
25506043,81890,""
25506044,81220,""
25506045,82120,"Battery maker"
25506046,74130,"Cable fitter (electrical industry)"
25506047,74130,"Cable worker (electrical appliance industry)"
25506048,74130,""
25506049,74120,""
25506050,74130,""
25506051,74120,""
25506052,74130,""
25506053,74120,""
25506054,74130,"Cable factory worker (electrical industry)"
25506055,74120,""
25506056,74120,"Automation specialist"
25506057,74120,""
25506058,74120,"Low voltage specialist"
25506059,74120,"Electricity specialist"
25506060,74120,""
25506061,32570,""
25506062,31130,""
25506063,74110,""
25506064,74120,""
25506065,74120,""
25506066,32570,""
25507001,74210,""
25507002,74210,"Electronic technician"
25507003,74210,""
25507004,74210,"Mechanic in electronics"
25507005,74210,"Electronic technician, computers"
25507006,74210,"Electronic technician (fitter)"
25507007,74210,""
25507008,75430,""
25507009,74210,"Microelectronics engineering technician"
25507010,74210,""
25507011,74210,""
25507012,74210,""
25507013,74210,""
25507014,31220,""
25507015,74210,""
25507016,74210,"Electronic inspector"
25507017,74210,""
25507018,31220,""
25507019,93290,""
25507020,74210,""
25507021,74130,""
25507022,82190,""
25507023,31140,"Electronic developer"
25507024,74210,""
25507025,74210,"Electronics operator"
25507026,74210,""
25507027,74210,""
25507028,12230,""
25507029,31220,""
25507030,74210,""
25507031,31190,"Measuring and tuning technician"
25507032,31190,""
25507033,31190,"Testing technician"
25507034,74210,""
25507035,74210,""
25507036,31140,""
25507037,74210,"Electronic components assembler"
25507038,74210,""
25507039,74210,""
25507040,82120,""
25507041,74220,"Electronics/telematics technician"
25507042,74210,""
25507043,35130,"Telematics engineer"
25507044,74210,"Radar mechanic"
25507045,74210,""
25507046,74220,""
25507047,25130,""
25507048,25130,""
25507049,35220,"Communications specialist (telecommunications) | Communications specialist (telecommunication"
25507050,74210,"Mechatronic engineer"
25507051,74220,"Electronics engineer (multimedia)"
25507052,74210,""
25507053,74210,""
25507054,25130,""
25507055,35130,""
25507056,74210,""
25507057,74220,""
25507058,35130,""
25507059,31140,""
25507060,75430,""
25507061,74220,""
25507062,74210,""
25508001,74220,"Telecommunications and electronic device assembler | Telecommunications and electronic device ass"
25508002,31220,""
25508003,74220,""
25508004,74210,""
25508005,74220,""
25508006,74220,""
25508007,31220,""
25508008,74220,""
25508009,74220,""
25508010,74220,"Telecoms engineer"
25508011,74220,"Telecommunications specialist"
25508012,74220,"Telecom specialist"
25508013,74210,""
25508014,21660,"Multimedia designer"
25508015,74120,""
25508016,74220,""
25508017,74220,""
25508018,21660,""
25509001,74220,"Telephone line installer"
25509002,74220,""
25509003,74220,""
25509004,31220,""
25509005,75430,""
25509006,74220,""
25509007,74220,""
25509008,74220,""
25509009,74220,""
25509010,74220,""
25509011,74220,""
25509012,74220,"Telephone worker"
25509013,74130,""
25509014,74130,""
25509015,74130,""
25509016,74220,"Telephone installer"
25509017,74220,""
25509018,74220,"Telephone set assembler"
25509019,74220,""
25509020,74220,""
25509021,74220,""
25509022,74220,""
25509023,74220,""
25601001,73111,"Watchmaker"
25601002,73111,""
25601003,73111,""
25601004,13210,""
25601005,73111,""
25601006,73111,""
25601007,73111,""
25601008,73111,""
25601009,73111,""
25601010,73111,""
25601011,73111,""
25601012,73111,""
25601013,73111,""
25601014,73111,""
25601015,73111,""
25601016,73111,""
25601017,73111,""
25601018,73111,""
25601019,13210,""
25601020,13210,""
25601021,13210,""
25601022,73111,""
25601023,73111,""
25601024,73111,""
25601025,73111,""
25601026,73111,""
25601027,73111,""
25601028,73111,""
25602001,73112,""
25602002,73112,""
25602003,73112,""
25602004,73112,""
25602005,73112,"Quality controller, watchmaking industry"
25602006,73112,""
25602007,73112,"Clock-face assembler"
25602008,73112,""
25602009,73112,""
25602010,73112,""
25602011,73112,""
25602012,73112,""
25602013,73112,""
25602014,73112,""
25602015,73112,""
25602016,73112,""
25602017,73112,"Regulator (watch industry)"
25602018,73112,""
25602019,73111,""
25602020,73112,""
25602021,73112,"Watch burnisher"
25602022,73112,""
25602023,73112,""
25602024,73112,""
25602025,73112,""
25602026,73112,"Watchcase worker"
25602027,73112,""
25602028,73112,""
25602029,73112,""
25602030,73112,""
25602031,73112,""
25602032,73112,""
25602033,73112,""
25602034,73112,""
25602035,73112,""
25602036,73112,""
25602037,73112,""
25602038,73130,"Stones worker (watchmaking)"
25602039,73112,""
25602040,73112,""
25602041,73112,""
25602042,73112,"Stones polisher (watchmaking)"
25602043,73112,""
25602044,73112,""
25602045,73112,""
25602046,73112,""
25602047,73112,""
25602048,73112,""
25602049,73112,""
25602050,73112,""
25602051,73112,""
25602052,73112,""
25602053,73112,""
25602054,73112,""
25602055,73112,"Watch industry worker"
25602056,73112,""
25602057,73112,""
25602058,73112,"Watchcase polisher"
25602059,73112,""
25602060,73112,""
25602061,73112,""
25602062,73112,""
25602063,73112,""
25602064,73111,""
25602065,73112,""
25602066,73112,""
25602067,73112,""
25602068,73112,""
25602069,73112,"Clock-face polisher"
25602070,73112,""
25602071,73112,""
25602072,73112,""
25602073,73112,""
25602074,73112,""
25602075,73112,""
25602076,73112,""
25602077,73112,""
25602078,73112,""
25602079,73112,""
25602080,73112,""
25602081,73112,""
25602082,73112,"Pinion wheel maker"
25602083,93290,""
25602084,73112,"Watch assembler"
25602085,73112,""
25602086,73112,""
25602087,73112,""
25602088,73112,"Inspector, watch industry"
25602089,73112,"Watch/clock decorator"
25602090,73112,""
25602091,73112,""
25602092,73112,"Clock-face designer"
25602093,73112,"Swage maker (watch industry)"
25602094,73112,""
25602095,73112,""
25602096,73112,""
25602097,73112,""
25602098,73112,""
25602099,73112,"Watch inspector"
25602100,73112,""
25602101,73112,""
25602102,73112,""
25602103,73112,""
25602104,73112,""
25602105,73112,""
25602106,73112,""
25602107,73112,""
25602108,73112,""
25602109,73112,""
25602110,73112,""
25602111,73112,""
25602112,73112,""
25602113,73112,""
25602114,73112,""
25602115,73112,""
25602116,73112,""
25602117,73112,""
25602118,73112,""
25602119,73112,""
25602120,73112,""
25602121,73111,""
25602122,73112,""
25602123,81210,""
25602124,73112,""
25602125,73190,""
25602126,73112,""
25602127,73112,""
25602128,13210,"Production manager, watchmaking industry"
25602129,31220,""
25602130,73111,""
25602131,73111,""
25602132,73112,""
25602133,73112,""
25602134,73112,""
25602135,73112,""
25602136,73112,""
25602137,73112,""
25602138,73111,""
25602139,73112,""
25602140,73160,""
25602141,73112,""
25602142,73112,""
25602143,73112,""
25602144,73112,""
25602145,73112,""
25602146,73112,""
25602147,73160,""
25701001,72310,""
25701002,72310,""
25701003,72130,"Aeroplane mechanic"
25701004,81420,""
25701005,81420,""
25701006,72130,""
25701007,72130,""
25701008,72130,""
25701009,72130,"Panel-beater"
25701010,72130,""
25701011,72330,""
25701012,71154,""
25701013,72310,""
25701014,13210,""
25701015,72330,""
25701016,72310,"Vehicle fitter"
25701017,72130,""
25701018,72320,"Aeroplane manufacturer"
25701019,82110,"Vehicle manufacturer"
25701020,31151,""
25701021,72130,""
25701022,72130,""
25701023,72130,""
25701024,72130,""
25701025,31220,""
25701026,72130,"Bodywork mechanic"
25701027,72130,"Auto body mechanic"
25701028,13210,""
25701029,72320,"Aircraft mechanic/fitter"
25701030,72130,"Car body mechanic"
25701031,93290,""
25701032,72130,""
25701033,31220,""
25701034,13210,""
25701035,31220,""
25701036,72130,""
25701037,72130,""
25701038,31220,""
25701039,72130,""
25701040,71154,""
25701041,71154,""
25701042,72310,""
25701043,71154,"Boat builder"
25701044,72310,""
25701045,71154,""
25701046,71154,""
25701047,71154,""
25701048,71154,""
25701049,71154,""
25701050,13232,""
25701051,72130,""
25701052,72130,""
